	id	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust	cleaned_tweet
512	2018-Ar-02046	0	1	0	1	0	0	0	0	1	0	0	المادة سهلة وحلوة بحسها لعبة بس الدكتور نبيل خوفنا من كلامو الميد الاول جبت أعلى علامة بيحكي ميد تو صعب جدا 💔 💔 😭
513	2018-Ar-00344	0	0	0	0	0	0	0	0	1	0	0	"أنا حزينه بشكل حقيقي وبدون لف ودوران و ماعندي شخص يقول لي "" لاتحزني .. فالحزن في عينيك من أعدائي"":("
514	2018-Ar-00650	0	0	0	0	0	0	0	0	1	0	0	الحمد لله الذى عافانا من مشاهدة مسلسلات رمضان ففي القلب حزن والحداد تعلنه الاحاسيس
515	2018-Ar-02258	0	0	0	0	0	0	0	0	1	0	0	الواحد مش زعلان والله، بس حاسس بخيبة أمل من ناس كتير
516	2018-Ar-03097	0	0	0	0	0	1	1	0	0	0	0	🍃🕊\nحان وقت الأماني \nفاسألوا الله ما شئتم \nساعة استجابة \nابعثوا ما بخواطركم إلى السماء \nو اذكروني بدعوه معاكم
517	2018-Ar-01791	0	0	0	0	0	1	0	0	0	0	0	عاجبك الصمت الي بيني وبينك طيب اشتقتلك ب الصمت وشلون تنقال #الصمت #اشتياق
518	2018-Ar-01194	0	0	0	0	0	1	1	0	0	0	0	يارب سلم قلوب صديقاتي من أذى الدنيا و حزن الأيام❤
519	2018-Ar-02672	1	0	0	0	0	0	0	1	1	0	0	حسبنا الله ونعم الوكيل #ظلم #قهر #خيانة
520	2018-Ar-03011	1	0	0	0	0	0	0	1	1	0	0	أقسى شعور أن تصدق بكل حواسك وتكافأ بالخذلان أقسى شعور أن يخيب أملك في من كان كل أملك #غربة_مشاعر
521	2018-Ar-02287	0	0	0	0	0	0	1	0	0	0	1	#التفاؤل أن تثق بأن هناك ثمة ضوء في آخر الطريق المظلم و بصيص أمل مع نهاية كل صبر و ظنا حسنا بالله لا يحجبه تشاؤم بشر
522	2018-Ar-02135	1	0	1	0	0	0	0	0	0	0	0	الساخطين من دخول السولار المصري شو جنسكو ...\nما في وصف يوصفكم ...
523	2018-Ar-01965	0	0	0	1	0	0	0	0	1	0	0	@FCBinsider انا خلصت الماجستير ٢٠١٠ و اتخرجت من الثانويه عام ٢٠٠٠ و الله كابوس الفيزياء الصبح بكره مازال يجيني اصحى و الدمعه على خدي 😂
524	2018-Ar-04109	0	0	0	0	0	0	0	0	0	0	0	@mod6rb\nمضطرب الله يسعدك محتاجه وظيفه عن بعد مدخلة بيانات او مسؤولة عن مواقع تواصل اي شىء ضروري لظروفي متأمله رتويت فقط ممكن يغير شىء كثير🙏🏼
525	2018-Ar-02061	0	0	0	0	1	1	1	0	0	0	0	وبذكر الله واسمائه الحسنى أحصن سعادة عائلتنا لهذه الليلة وان لايشوبها نقص ولاحزن~ الهي استودعتك فرحة أختي وتمم لها~ 👰 🏼 👨 🏻 🙏 🏻 💗 #أفراح_آل_بخاري
526	2018-Ar-03847	1	0	0	0	1	1	0	0	1	0	0	#شكرا_لمن_طبخت_فطوري ليش رجال يحبون الاكل أكثر من الحريم يبلعون بلع  ☹️
527	2018-Ar-02668	0	1	0	1	0	0	0	0	1	0	0	أي صيغة تناسب هذا التوتر الحاصل الآن أي كلمة وأي تصريح محسوب علينا والعواطف غالبة لذا يجب مراعاة ذلك هذه وجهة نظري
528	2018-Ar-01519	0	0	0	1	0	0	1	0	1	0	0	لا تخاف العمر يمضي وخلك طروب ان كبرنا يرجعناا حنين الصبا راح نبقى سوى رغم اختلاف الدروب شاءٓ من شاء يا خلي وابىٓ من ابى
529	2018-Ar-03234	1	0	0	0	0	0	0	0	1	0	0	حسبي الله ونعم الوكيل \nانا باعتذر للكل مش قادرة اكمل تهاني بحلول رمضان \nالحداد مالي قلبي\nعالاطفال اللي راحت😔😔😔\n#مصر\n #رمضان_كريم\n#المنيا
530	2018-Ar-01545	0	0	0	0	0	0	0	1	1	0	0	اكره صوتي لما يكون فيه بحة بكى اكرهه شكلي وانا احاول اتكلم بس مخنوقةة من داخلي اكرهه عيوني لما تدمع ب الوقت الغلط 💔 #نوبة #خروج #حكٱيہ_غيم
531	2018-Ar-00939	1	0	1	0	0	0	0	0	1	0	0	اخي قاسي القلب وش الفايده بأنك تصور في وقت المفروض انك تكون متأثر ومرتاع من الحادث؟!ف ذا الوقت يا ساعد ي فارق جعلك باللي مانيب قايله
532	2018-Ar-03209	0	0	0	0	0	0	0	0	1	0	0	فى حاجات الزعل فيها لازم يركن على جمب بالنسبالى حتى لو الشخص اذانى 😅
533	2018-Ar-01419	0	0	0	0	1	1	0	0	0	0	1	سرني اليوم خبر ترقية صديقي وأخي سعادة الدكتور عبدالمحسن القرني الى درجة أستاذ مشارك الرجل المتألق دائما الف مبروك
534	2018-Ar-00528	0	0	0	1	0	0	0	0	0	0	0	ما راح اسمح لنفسي اظل جبانة هذي هي خطوتي الاولى وراح اتحمل نتيجتها على الرغم من الخوف اللي يقبع داخلي
535	2018-Ar-01470	0	0	1	0	0	0	0	0	1	0	0	🎀 كيف نجتمع على حافة الرسائل الإلكترونية التي ﻻ تملك رائحة وﻻ تفاصيل 🥀 #سحر_خانوم
536	2018-Ar-03072	1	0	0	0	0	0	0	1	1	0	0	و مصاريف بقي و طلوع و نزول و تعب و شد اعصاب و ضغط طالع و نازل و مكدرة الي في البيت و رايحة درس و جايه من درس و كله بلح البلح في آخر
537	2018-Ar-03524	0	0	0	1	0	0	0	0	0	0	0	كنت كائن خائف مرتجف متأهب لأي سقوط مفاجئ أما الآن فأنا أدرك أن بالقرب من أيامي ثقب كبير ثقب سوف يسحبني ببشاعة وسأقاومه
538	2018-Ar-02669	0	0	0	0	0	0	0	0	1	0	0	م تركتك جرح لو حزني حياة م بكيتك ليل عطني آخرك لو تجي بعدي الوف من البنات م تجي مثلي عظيمة تكسرك
539	2018-Ar-01455	1	0	0	1	0	0	0	0	1	0	0	شيء محبط وكئيب الحاصل في قصة دينا استغاثة تحولت الى دعوات بالقتل ولؤم مرعب #SaveDinaAli
540	2018-Ar-01743	0	0	0	0	0	0	0	0	1	0	0	الزعل اصلا مرض فالعلاج ما تزعلي اصلا 🌚
541	2018-Ar-00276	1	0	1	0	0	0	0	1	1	0	0	🛑 يعانون الطالبات من غضب المعلمات لانهن لم يرتحن في عملهن ثم ينعكس ذلك على اداء المعلمة في الصف ريحوا المعلمات #كابوس_حوادث_المعلمات
542	2018-Ar-01790	1	0	0	0	0	0	0	0	1	0	0	مش كفايه امتحان الانجليزي جهة صعب كمان جابولهم  الفيزيا زفت😤
543	2018-Ar-01333	0	0	0	1	0	0	0	1	0	0	0	@Nefro79 شوفلنا دكتور زميل أمراض نفسية بقى نعالج نفسنا بدل ما ننشر خوفنا الوضيع ده ليطلع وباء ولا حاجة 😂
544	2018-Ar-03979	0	0	0	0	0	0	0	1	0	1	0	واحد كان بيبيع صواريخ باين وعيل صغير بيشتري منه فعشان يقنعه انه يشتري كتير قاله ده حلو ده تولعه يفرقع ف أي حد من دماغ اصحابك ماركيتينج جميل 💙
545	2018-Ar-02029	0	0	0	0	1	0	1	0	0	0	0	يـارب هالفجر جايب معاه كل خير وسعاده وتوفيق يارب آختبار آجمل مما نتوقع استودعنا كٌل شي عندك وانتّ خير حفيظ 💌🎈.
546	2018-Ar-00636	0	0	0	0	0	1	0	0	1	0	0	#غياب #عتاب #فراق #عشق #حب قربك أكثر شي أحبه في حياتي و دايم أكثر شي أحبه أخسره مساء الخير ✨ ❤️ ✨
547	2018-Ar-03613	1	0	0	0	0	0	0	0	0	0	0	"حاليا متنرفزة من اللي عمينتقد اللي مو فرحان بالعيد اكتر من النفسية ""اللي مو فرحان بالعيد"" ذات نفسه خلص فهمنا اقسم بالله"
548	2018-Ar-03267	0	0	0	0	1	1	1	0	0	0	0	صباحووو يا حلوووين 😍✊\nبدنا نلعب لعبةة يلي قدها يعلق 😉😜\n#حنين ☺
549	2018-Ar-02990	0	0	0	0	1	1	1	0	0	0	1	فى ناس لو #ضحكت نفسى أحنطها من جمالها #مساكم سعادة
550	2018-Ar-02629	0	0	0	0	0	0	0	0	1	0	0	من بعد فرقاك صار فراقهم عادي \nمن جاني رحبت به ومن راح ودعته.
551	2018-Ar-02484	0	0	0	0	0	1	1	0	0	0	0	انا ابي واحد حزين واخليه سعيد :) &lt; ياخي احنا البنات حتى في الحب نبي دراما ودموع
552	2018-Ar-01930	0	0	0	0	0	0	0	0	1	0	0	وكلهم هيمشوا ..\nوانا هرجع تاني ..\nلوحدتي ..\nولوحدي ..\n#مروان عاطف #الوحدة
553	2018-Ar-02155	0	0	0	1	0	0	0	0	1	0	0	أخاف قلبي يبطل يتحمل 💔 ✨
554	2018-Ar-03428	0	0	0	1	0	0	0	0	0	0	0	ميسي عمره ٢٩ ونيمار ٢٥ انريكي هو سبب خوفنا هالموسم لكنه ماشي بعد شهر و سيرجع الرعب الي عشش في قلوبكم من عشر سنين 😉 الليل طويل
555	2018-Ar-01150	1	0	0	1	0	0	1	0	0	0	0	أعلن بك نصرتي على كل خطر يهدد عائلتي عل كل ما يحيط ببيتي من أخطار على كل فكر شرير على كل عادة رديئة على كل مخاوف وهمية #ماهر_صموئيل
556	2018-Ar-02355	0	0	0	0	0	0	0	0	0	0	0	#ترفيه_الطيبين جدو سرحان من مسلسل بابا فرحان
557	2018-Ar-03177	0	0	0	0	1	1	1	0	0	0	0	تقبل الله منا ومنكم صالح الأعمال #عيد_سعيد #عيد_الفطر1438 #شوال #عيد_الفجر
558	2018-Ar-00203	1	0	1	0	0	0	0	0	1	0	0	وجع بطني مب وقته ابد :( (
559	2018-Ar-04017	0	1	0	0	1	0	1	1	0	0	0	#بهجت_الساعاتي\nمثال لصاخب الي لو مسمعتش كلامه هتروح في داهيه 😓\nولو سمعت كلامه هتروح في ستين داهيه 😂😂\n@AkramHosny \n#ريح_المدام
560	2018-Ar-01536	0	0	0	1	0	0	0	0	1	0	0	لما تسعى لأمر وبكامل قواك العقلية واذا حصلت عليه فجأة يجيك احساس خوف ورهبة وتندم على هالخطوة 😩 💔 وش هالخبال ياانا
561	2018-Ar-04324	1	0	1	0	0	0	0	0	0	0	0	المشكلة تجاوزت انكار المنكر إلى الفرح به والشماتة والانتصار للنفس والانتقام من الشيخ لوقوفه ضد منكرات سابقة
562	2018-Ar-02324	0	0	0	1	0	0	0	0	0	0	0	#موامره_قطريه_علي_السعوديه ياي انا خايف وكتير مرعوب بقلم/رومنصي حنون
563	2018-Ar-00047	0	0	0	0	1	0	1	0	0	0	0	#احتفالات_عيد_الرياض يا سلام عندنا الجسر المعلق وطريق الملك خريص فديت السياحة والترفيه يخقق 😊
564	2018-Ar-01817	0	0	0	0	0	0	0	0	0	0	1	للأمانه تجذبني الأشخاص اللي فيهم غموض وثقل اخ ومايعطون مجال لأي أحد يجذبوني الناس اللي عندهم جانب لطيف بشخصيتهم بس مايطلعونه دايما
565	2018-Ar-03465	0	0	0	0	0	0	0	0	0	0	0	هه لا الوضع مو طيب معاك يحتاج لك دكتور متخصص لا تتردد بالتواصل معنا عشان نشوف لك حل
566	2018-Ar-00663	1	0	0	0	0	0	0	1	1	0	0	كم اتمني ان اقتل هذا الفتي بداخلي\nفأنه دائما ينظر للبريق بأعين مرتجفة\nالعروق اخترقت صلبة عينيه حتي تحولت الي سيول من الدماء
567	2018-Ar-03186	0	0	0	0	1	1	1	0	0	1	0	شكرا والله ماقصرتو مفاجئة فخمة ومرتبة وتكفي فرحة محمدوعبدالله فيها 👬 😭 😍 ❤️❤️ #ضيف_التوينز2 #احتفالية_التوينز
568	2018-Ar-02552	1	0	1	1	0	0	0	0	0	1	0	انا مش قادر افهم ازاي الستات بيستحملوا يقرروا كل يوم كل يوم كل يوم هيطبخوا ايه #كابوس
569	2018-Ar-01168	1	0	0	0	0	0	0	0	1	0	0	و بعدين يعني مااا اشوف المسلسل 😤
570	2018-Ar-02444	0	0	0	0	0	0	0	0	1	0	0	: لو قلت لك قصة حياتي بالابيات كان ادمعت عينك بدل دمعها دم قصة تعاسه حزن آلام وآهات جرح وعذاب القلب هم ورى هم
571	2018-Ar-01490	0	0	0	0	0	0	0	0	1	0	0	كل تلك الأكتاف قادرة على حمل رأسك لكن و ل سوء حظك ليس بينهم الكتف التي تحب #وجع
572	2018-Ar-04350	1	0	0	0	0	0	0	0	0	0	0	لو #خايف علي #الكنيسه كنت #امنتها ولو #امنتها وحصل #تفجير يبقي انت #فاأشل عارفين مين #عمل كده وعمل كده لي و #علشان اي #حسبي الله عليكم
573	2018-Ar-02706	1	0	0	1	0	0	0	0	0	0	0	مو خايفه من المسائل قد خوفي من البلاوي الثانيه 🌚
574	2018-Ar-01508	0	0	0	0	1	0	0	0	0	0	0	هههههههههههههههههههههههههههه و الله العظيم هالحساب أرهب شيء صار بيومي
575	2018-Ar-03704	0	0	0	0	0	0	0	1	1	0	0	مفيش ولا سبب حلوا يأكدلي الي انا ممكن أعيش (#بائس)
576	2018-Ar-00908	1	0	0	0	0	0	0	0	0	0	0	وش هالجيران 😡 ازعاج 😩
577	2018-Ar-00006	0	0	0	0	0	0	0	1	1	0	0	لو إللى باقى من عمرى هعيشه #حزين مش عاوز أعيش عمرى ولو ليومين 😢 ن H ونى 😢
578	2018-Ar-02711	1	0	1	0	0	0	0	1	0	0	0	الإستماع إلى # الأب أثناء # عصبيته_وصراخه ،\nمثل قراءة شروط وقوانين # مواقع_الإنترنت ..\nما # بتفهم شي ، بس # بتضغط موافق 👍😅😂😂😂😂\n#لانا
579	2018-Ar-02708	0	0	0	1	0	0	0	0	0	0	0	@alasady111 بشر خوفناكم بترامب معانا 😜😉
580	2018-Ar-04385	0	0	0	0	1	1	0	0	0	0	0	و تمر في بالي مثل الصبح مسرور شمسك تجيب النور و ضحكاتك ظلالي ❤️
581	2018-Ar-02105	1	0	0	1	0	0	0	1	0	0	0	موضوع كريستيانو مسوي قلق فالتايم لاين عندي اكثر من قطر بكبرها
582	2018-Ar-02455	0	0	0	0	1	1	1	0	0	0	0	صباحك انا وبكل سرور
583	2018-Ar-03710	0	0	0	0	0	0	0	1	1	0	0	#اليوم_العالمي_للاكتياب ١ الاكتئاب جحيم لايطاق لايعرفه الا من جربه خفقان قلب الام نفسية احباط حزن قهر خمول وخاصة في الجهة اليسرى
584	2018-Ar-01303	1	0	0	0	0	0	0	1	1	0	0	حاربت فيك الدنيا بناسها لين هدمتني بخذلانك
585	2018-Ar-00328	0	0	0	0	0	0	0	1	1	0	0	يااارب..\nحاسه روحي جد تعباانه.\nنتمنى انخش لخيمه عزاء نبكي وإنفس ع نفسي شويه وما يسالني علاش تبكي.\n😢😢😢😢
586	2018-Ar-03582	0	0	0	0	0	0	0	0	1	0	0	آه تلو آه ماذا بك سيجمعني حزن آخر شجن حنين إن الحزن لا يحتاج لزينة يكفيه وجه النساء ليكون على ملامحهن نبيا
587	2018-Ar-03256	0	0	0	0	1	1	1	0	0	0	0	#BF_باقي_3_ايام اللهم اجعل ختامها مسك وطيب بالافراح أيام قناة BF الغالية ويجعل طيب صيتها في الأعالي يارب العالمين
588	2018-Ar-02033	0	0	0	0	1	0	0	0	0	0	0	#بهجت_الساعاتي\nمثال الصاحب الي لو مسمعتش كلامه هتروح في داهيه😓\nولو سمعت كلامه هتروح في ستين داهيه 😂😂\n@AkramHosny \n#ريح_المدام
589	2018-Ar-00989	0	0	0	0	0	0	1	0	0	0	0	دايماً .. كنت على إستعداد تام للتضحيه بجميع ما أملك وأخسر جميع علاقاتي من أجل سماحة خاطري ورضا مزاجي ولا زلت.
590	2018-Ar-00741	1	0	1	0	0	0	0	0	0	0	0	اكتر حاجه بتضايقني لما الاقي حد مهمل ف عربيته 😤😤 العربيه روح زيها زي البني آدم بظبط لما تحافظ عليها هي بتحافظ عليك والله
591	2018-Ar-01081	1	0	0	0	1	0	0	1	0	0	0	@_NoMear الفيديوهات دي ممتعة قوي و  بتعصبني 😠
592	2018-Ar-02656	1	0	1	0	0	0	0	0	1	0	0	#دهس_مصلين_في_لندن\nاي حادثه من الحوادث الي بتحصل في الغرب بيقولوا عليها حادثه بسب الارهابيين\nالا المسلمين لما تحصلهم حادثه محدش بيقول حاجه 😠
593	2018-Ar-02737	0	0	0	0	0	0	0	1	1	0	0	السكوت موجع والكلام ماهو إلا زيادة ألم والجرح خذته وشابت به أيامي روضت العمر صبر والسنين طوال والقرار أصعب من دمعة يتيم #أماني_الروح
